pop0:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fitness:,101000,Distance,70.29222329,Front,2,gene[0]:,4,1,Sunev,0,gene[1]:,18,5,Sunev,0,gene[2]:,21,24,Sunev,0,gene[3]:,12,10,Sunev,0,,,,,,,,,,,,,,,,,,,,,,,,,
pop75:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fitness:,101000,Distance,70.92144895,Front,2,gene[0]:,2,13,Sunev,0,gene[1]:,16,24,Sunev,0,gene[2]:,12,15,Sunev,0,gene[3]:,20,5,Sunev,0,,,,,,,,,,,,,,,,,,,,,,,,,
pop76:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fitness:,1000,Distance,71.48526714,Front,2,gene[0]:,3,13,Sunev,0,gene[1]:,14,23,Sunev,0,gene[2]:,15,5,Sunev,0,gene[3]:,20,4,Sunev,0,gene[4]:,24,20,Sunev,0,gene[5]:,24,19,Sunev,0,,,,,,,,,,,,,,,
pop77:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fitness:,1000,Distance,71.68228704,Front,2,gene[0]:,5,4,Sunev,0,gene[1]:,22,22,Sunev,0,gene[2]:,24,1,Sunev,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pop78:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fitness:,101000,Distance,71.68733043,Front,2,gene[0]:,22,22,Sunev,0,gene[1]:,15,8,Sunev,0,gene[2]:,20,3,Sunev,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pop79:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fitness:,1000,Distance,72.55136483,Front,2,gene[0]:,22,19,Sunev,0,gene[1]:,19,23,Sunev,0,gene[2]:,16,24,Sunev,0,gene[3]:,18,18,Sunev,0,gene[4]:,20,5,Sunev,0,,,,,,,,,,,,,,,,,,,,
pop80:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fitness:,1000,Distance,74.44532194,Front,2,gene[0]:,20,23,Sunev,0,gene[1]:,5,7,Sunev,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pop81:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fitness:,101000,Distance,74.72927344,Front,2,gene[0]:,20,12,Sunev,0,gene[1]:,3,22,Sunev,0,gene[2]:,10,9,Sunev,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pop82:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fitness:,1000,Distance,79.50344404,Front,2,gene[0]:,19,3,Sunev,0,gene[1]:,9,2,Sunev,0,gene[2]:,8,20,Sunev,0,gene[3]:,1,13,Sunev,0,,,,,,,,,,,,,,,,,,,,,,,,,
pop83:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fitness:,101000,Distance,80.7134512,Front,2,gene[0]:,2,15,Sunev,0,gene[1]:,5,1,Sunev,0,gene[2]:,22,23,Sunev,0,gene[3]:,12,17,Sunev,0,,,,,,,,,,,,,,,,,,,,,,,,,
pop84:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fitness:,1000,Distance,80.96183539,Front,2,gene[0]:,15,5,Sunev,0,gene[1]:,24,23,Sunev,0,gene[2]:,15,1,Sunev,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pop85:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fitness:,101000,Distance,88.18108859,Front,2,gene[0]:,6,8,Sunev,0,gene[1]:,1,5,Sunev,0,gene[2]:,20,4,Sunev,0,gene[3]:,9,22,Sunev,0,gene[4]:,18,7,Sunev,0,,,,,,,,,,,,,,,,,,,,
pop86:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fitness:,1000,Distance,88.39382946,Front,2,gene[0]:,5,1,Sunev,0,gene[1]:,16,20,Sunev,0,gene[2]:,2,3,Sunev,0,gene[3]:,3,15,Sunev,0,gene[4]:,6,9,Sunev,0,,,,,,,,,,,,,,,,,,,,
pop87:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fitness:,101000,Distance,88.39409303,Front,2,gene[0]:,5,1,Sunev,0,gene[1]:,15,5,Sunev,0,gene[2]:,22,13,Sunev,0,gene[3]:,11,7,Sunev,0,gene[4]:,12,13,Sunev,0,gene[5]:,3,1,Sunev,0,,,,,,,,,,,,,,,
pop88:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fitness:,201000,Distance,92.95835735,Front,2,gene[0]:,22,4,Sunev,0,gene[1]:,10,12,Sunev,0,gene[2]:,2,15,Sunev,0,gene[3]:,9,16,Sunev,0,gene[4]:,10,0,Sunev,0,,,,,,,,,,,,,,,,,,,,
pop89:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fitness:,201000,Distance,93.01547157,Front,2,gene[0]:,14,10,Sunev,0,gene[1]:,12,23,Sunev,0,gene[2]:,4,14,Sunev,0,gene[3]:,7,22,Sunev,0,gene[4]:,12,2,Sunev,0,,,,,,,,,,,,,,,,,,,,
pop90:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fitness:,1000,Distance,99.32171213,Front,2,gene[0]:,3,13,Sunev,0,gene[1]:,23,17,Sunev,0,gene[2]:,20,4,Sunev,0,gene[3]:,22,11,Sunev,0,gene[4]:,18,21,Sunev,0,gene[5]:,7,11,Sunev,0,gene[6]:,20,19,Sunev,0,,,,,,,,,,
pop91:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fitness:,1000,Distance,103.5324256,Front,2,gene[0]:,20,16,Sunev,0,gene[1]:,22,4,Sunev,0,gene[2]:,22,20,Sunev,0,gene[3]:,24,23,Sunev,0,gene[4]:,0,17,Sunev,0,,,,,,,,,,,,,,,,,,,,
pop92:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fitness:,1000,Distance,103.5836685,Front,2,gene[0]:,23,11,Sunev,0,gene[1]:,3,5,Sunev,0,gene[2]:,1,8,Sunev,0,gene[3]:,13,19,Sunev,0,gene[4]:,15,2,Sunev,0,,,,,,,,,,,,,,,,,,,,
pop93:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fitness:,301000,Distance,108.4244005,Front,2,gene[0]:,14,13,Sunev,0,gene[1]:,8,14,Sunev,0,gene[2]:,20,4,Sunev,0,gene[3]:,24,14,Sunev,0,gene[4]:,23,2,Sunev,0,gene[5]:,2,14,Sunev,0,,,,,,,,,,,,,,,
pop94:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fitness:,101000,Distance,109.4948129,Front,2,gene[0]:,3,11,Sunev,0,gene[1]:,13,17,Sunev,0,gene[2]:,7,5,Sunev,0,gene[3]:,22,23,Sunev,0,gene[4]:,10,1,Sunev,0,,,,,,,,,,,,,,,,,,,,
pop95:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fitness:,101000,Distance,113.7846546,Front,2,gene[0]:,3,5,Sunev,0,gene[1]:,4,1,Sunev,0,gene[2]:,17,12,Sunev,0,gene[3]:,22,11,Sunev,0,gene[4]:,21,24,Sunev,0,gene[5]:,20,5,Sunev,0,gene[6]:,4,2,Sunev,0,gene[7]:,4,17,Sunev,0,,,,,
pop96:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fitness:,1000,Distance,122.525041,Front,2,gene[0]:,3,13,Sunev,0,gene[1]:,2,0,Sunev,0,gene[2]:,19,17,Sunev,0,gene[3]:,14,24,Sunev,0,gene[4]:,21,0,Sunev,0,gene[5]:,6,12,Sunev,0,,,,,,,,,,,,,,,
pop97:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fitness:,1000,Distance,127.6001467,Front,2,gene[0]:,20,17,Sunev,0,gene[1]:,23,17,Sunev,0,gene[2]:,2,23,Sunev,0,gene[3]:,19,19,Sunev,0,gene[4]:,9,6,Sunev,0,gene[5]:,23,21,Sunev,0,gene[6]:,24,12,Sunev,0,gene[7]:,20,12,Sunev,0,,,,,
pop98:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fitness:,1000,Distance,135.6344064,Front,2,gene[0]:,8,7,Sunev,0,gene[1]:,24,23,Sunev,0,gene[2]:,6,1,Sunev,0,gene[3]:,18,21,Sunev,0,gene[4]:,6,0,Sunev,0,,,,,,,,,,,,,,,,,,,,
pop99:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fitness:,1000,Distance,160.9653397,Front,2,gene[0]:,14,3,Sunev,0,gene[1]:,4,1,Sunev,0,gene[2]:,20,4,Sunev,0,gene[3]:,6,0,Sunev,0,gene[4]:,21,24,Sunev,0,gene[5]:,13,5,Sunev,0,gene[6]:,18,16,Sunev,0,gene[7]:,9,18,Sunev,0,gene[8]:,21,4,Sunev,0
