Path[10]Xgrid,3,Ygrid,21,Distance,51.3439768563224,Fdis,0.0194764812004792,Fitness,0,subcount,81,Sunev,4367.30271801952
Path[10]Xgrid,18,Ygrid,22,Distance,51.3439768563224,Fdis,0.0194764812004792,Fitness,0,subcount,81,Sunev,4367.30271801952
Path[10]Xgrid,22,Ygrid,21,Distance,51.3439768563224,Fdis,0.0194764812004792,Fitness,0,subcount,81,Sunev,4367.30271801952
Path[10]Xgrid,23,Ygrid,16,Distance,51.3439768563224,Fdis,0.0194764812004792,Fitness,0,subcount,81,Sunev,4367.30271801952

















































































Path[11]Xgrid,3,Ygrid,21,Distance,55.0484594501192,Fdis,0.0181658126310715,Fitness,0,subcount,88,Sunev,4752.64376794773
Path[11]Xgrid,24,Ygrid,22,Distance,55.0484594501192,Fdis,0.0181658126310715,Fitness,0,subcount,88,Sunev,4752.64376794773
Path[11]Xgrid,20,Ygrid,24,Distance,55.0484594501192,Fdis,0.0181658126310715,Fitness,0,subcount,88,Sunev,4752.64376794773
Path[11]Xgrid,19,Ygrid,20,Distance,55.0484594501192,Fdis,0.0181658126310715,Fitness,0,subcount,88,Sunev,4752.64376794773
























































































Path[12]Xgrid,3,Ygrid,21,Distance,57.8146965592801,Fdis,0.0172966401194315,Fitness,0,subcount,80,Sunev,4290.9999159242
Path[12]Xgrid,24,Ygrid,22,Distance,57.8146965592801,Fdis,0.0172966401194315,Fitness,0,subcount,80,Sunev,4290.9999159242
Path[12]Xgrid,18,Ygrid,22,Distance,57.8146965592801,Fdis,0.0172966401194315,Fitness,0,subcount,80,Sunev,4290.9999159242
Path[12]Xgrid,17,Ygrid,19,Distance,57.8146965592801,Fdis,0.0172966401194315,Fitness,0,subcount,80,Sunev,4290.9999159242
















































































Path[13]Xgrid,3,Ygrid,21,Distance,58.4152417932735,Fdis,0.0171188198371054,Fitness,0,subcount,90,Sunev,4823.81709210589
Path[13]Xgrid,24,Ygrid,22,Distance,58.4152417932735,Fdis,0.0171188198371054,Fitness,0,subcount,90,Sunev,4823.81709210589
Path[13]Xgrid,20,Ygrid,24,Distance,58.4152417932735,Fdis,0.0171188198371054,Fitness,0,subcount,90,Sunev,4823.81709210589
Path[13]Xgrid,19,Ygrid,18,Distance,58.4152417932735,Fdis,0.0171188198371054,Fitness,0,subcount,90,Sunev,4823.81709210589


























































































Path[14]Xgrid,3,Ygrid,21,Distance,66.203040070035,Fdis,0.015105046519648,Fitness,0,subcount,85,Sunev,4445.59072512381
Path[14]Xgrid,24,Ygrid,22,Distance,66.203040070035,Fdis,0.015105046519648,Fitness,0,subcount,85,Sunev,4445.59072512381
Path[14]Xgrid,18,Ygrid,22,Distance,66.203040070035,Fdis,0.015105046519648,Fitness,0,subcount,85,Sunev,4445.59072512381
Path[14]Xgrid,11,Ygrid,22,Distance,66.203040070035,Fdis,0.015105046519648,Fitness,0,subcount,85,Sunev,4445.59072512381





















































































Path[15]Xgrid,3,Ygrid,21,Distance,78.3238825041457,Fdis,0.0127674978311637,Fitness,0,subcount,82,Sunev,4556.72475019266
Path[15]Xgrid,24,Ygrid,22,Distance,78.3238825041457,Fdis,0.0127674978311637,Fitness,0,subcount,82,Sunev,4556.72475019266
Path[15]Xgrid,18,Ygrid,22,Distance,78.3238825041457,Fdis,0.0127674978311637,Fitness,0,subcount,82,Sunev,4556.72475019266
Path[15]Xgrid,5,Ygrid,21,Distance,78.3238825041457,Fdis,0.0127674978311637,Fitness,0,subcount,82,Sunev,4556.72475019266


















































































Path[16]Xgrid,3,Ygrid,21,Distance,86.5739663673728,Fdis,0.0115508165093943,Fitness,0,subcount,61,Sunev,4899.00718156882
Path[16]Xgrid,24,Ygrid,22,Distance,86.5739663673728,Fdis,0.0115508165093943,Fitness,0,subcount,61,Sunev,4899.00718156882
Path[16]Xgrid,21,Ygrid,9,Distance,86.5739663673728,Fdis,0.0115508165093943,Fitness,0,subcount,61,Sunev,4899.00718156882
Path[16]Xgrid,21,Ygrid,5,Distance,86.5739663673728,Fdis,0.0115508165093943,Fitness,0,subcount,61,Sunev,4899.00718156882
Path[16]Xgrid,22,Ygrid,0,Distance,86.5739663673728,Fdis,0.0115508165093943,Fitness,0,subcount,61,Sunev,4899.00718156882





























































Path[17]Xgrid,21,Ygrid,2,Distance,2900,Fdis,-54999.9757302779,Fitness,100,subcount,0,Sunev,0




















Path[18]Xgrid,21,Ygrid,2,Distance,2900,Fdis,-54999.9757302779,Fitness,100,subcount,0,Sunev,0




















Path[19]Xgrid,21,Ygrid,2,Distance,2900,Fdis,-54999.9757302779,Fitness,100,subcount,0,Sunev,0




















